Gender,Height,Weight,height_m,weight_kg,bmi
Male,66.4712752615182,172.773722928412,1.6883737683900992,78.35542989950657,27.5
Male,69.41152622060389,177.470616229738,1.7630562921159232,80.48554024024399,25.9
Male,70.0521774745245,200.81873731325402,1.7793288665106555,91.07425728492245,28.8
Male,66.7436046519631,167.73977534430202,1.6952909487417602,76.07246047360636,26.5
Male,66.2743291154144,154.395624779233,1.6833713262741785,70.02069150985623,24.7
Male,68.328447992915,177.984728603887,1.7355460501121414,80.71869777954058,26.8
Male,70.0758881952341,183.93885695678,1.7799311200211863,83.418982746839,26.3
Male,68.73298814873439,179.2047820686,1.745821390620635,81.27201000843537,26.7
Male,67.55605126187601,158.567987385418,1.7159271339059186,71.91291944916917,24.4
Male,66.2536325347937,166.50353164294202,1.682845632075024,75.51180573376055,26.7
Male,69.1822026805756,171.98367761195598,1.7572314625495455,77.99713270383491,25.3
Male,67.6091049416397,174.36418237859,1.7172747000670485,79.07672670230838,26.8
Male,69.2927380218867,187.745351863374,1.7600390658340541,85.14528429177959,27.5
Male,68.1906840077038,201.48796238061,1.7320468378893523,91.37776071682994,30.5
Male,71.6070857988906,204.92701213680303,1.818823616939055,92.93742047020545,28.1
Male,69.1968575103315,178.685546470181,1.757603695969812,81.03652901141996,26.2
Male,67.2619609790619,164.014427741951,1.7084572257826238,74.38296042718866,25.5
Male,73.6851933999998,223.27000441237098,1.8716076555753063,101.25623782873967,28.9
Male,69.5372150072948,202.95830626983502,1.7662487936828755,92.0445833423288,29.5
Male,68.3115598414683,189.391785609949,1.7351170902074753,85.89196626301542,28.5
Male,67.7389634664393,178.170555578466,1.7205731131937847,80.80297305145851,27.3
Male,71.70576260110009,223.299335239803,1.821330012727968,101.26953979129388,30.5
Male,63.63226460378671,167.028706658323,1.6162627534616893,75.74998034391065,29.0
Male,68.7211984556865,180.46868201187002,1.745521931818301,81.84520726161905,26.9
Male,66.9493416501869,164.439145622362,1.7005166789481052,74.57557624596916,25.8
Male,62.7069897353164,149.96961842104201,1.5927607247984863,68.01343239049524,26.8
Male,72.2584089235993,192.910266551722,1.8353672573939372,87.4876492298059,26.0
Male,70.90865306266758,201.883998700574,1.8010833899585366,91.55736902520363,28.2
Male,67.609843601682,179.868025984495,1.7172934620696472,81.57280089999773,27.7
Male,70.8015589556942,196.467724673936,1.7983631942010214,89.10100892241995,27.6
Male,69.3047690450735,187.551649491386,1.7603446544341759,85.05743741105941,27.4
Male,66.2428983411553,171.69315968571001,1.6825729830113108,77.86537854227211,27.5
Male,67.4921929772739,191.69960478432802,1.7143051302330177,86.93859627407166,29.6
Male,65.8062482913584,165.850647784905,1.6714820495646026,75.21571328113605,26.9
Male,71.4437056615428,185.662741323862,1.8146737531506933,84.20078971603719,25.6
Male,68.4644058223141,178.281800729884,1.7389993858855501,80.85342436729432,26.7
Male,63.98792460498,150.97905125013398,1.6252965355595632,68.4712250567501,25.9
Male,71.00189768584559,209.92932343050398,1.8034518081240944,95.20604237211064,29.3
Male,68.1397241925525,174.157804341493,1.7307524559957457,78.98313122063175,26.4
Male,68.395400248121,179.87897710233398,1.7372466407955554,81.57776739334874,27.0
Male,68.0962197450165,167.747141247633,1.7296474408183007,76.07580101933469,25.4
Male,68.14059035592089,183.044660372103,1.730774456589304,83.01345141591973,27.7
Male,68.8600903087433,169.556820782151,1.7490497919416637,76.89651736151973,25.1
Male,66.1488525422307,173.431672660432,1.6801842149410897,78.65381980064943,27.9
Male,66.2060320529589,180.88955460941798,1.681636577418311,82.03607918794467,29.0
Male,67.4321202146878,183.508932854723,1.7127792790116283,83.22400582980636,28.4
Male,69.47110603124699,205.977910165675,1.7645696223329184,93.41401821572563,30.0
Male,70.5158596943462,183.759845192649,1.7911064184492307,83.33779827331021,26.0
Male,71.3383760399558,201.95449546666802,1.8119983754116284,91.58934034769524,27.9
Male,71.00194476735379,216.120094736912,1.8034530039967944,98.01364840676281,30.1
Male,66.202347706273,159.390323744187,1.681542994825324,72.28586110847482,25.6
Male,72.5433070453887,210.336424661861,1.8426036841602416,95.39066878088934,28.1
Male,67.4793517580411,178.618350159953,1.7139789626121693,81.00605449430975,27.6
Male,65.3504105558103,146.739797635802,1.6599037479250776,66.54866105932064,24.2
Male,70.8440624208882,195.937014974314,1.7994427843761294,88.86032425138957,27.4
Male,69.9384752593112,170.175853813004,1.7764408244681535,77.17725796508118,24.5
Male,64.7398154829922,169.65405412118798,1.644394602057206,76.94061411391745,28.5
Male,69.3084028803936,198.378693643572,1.7604369540359057,89.96766151635919,29.0
Male,68.8384628598724,179.907716915983,1.7485004536416662,81.59080132244127,26.7
Male,61.9373232676829,147.263686501559,1.5732111574214607,66.78625238165941,27.0
Male,68.5933355351181,176.984251121287,1.7422742071404143,80.26496649491473,26.4
Male,65.2185755780772,185.467788373205,1.6565551327934267,84.11237567945804,30.7
Male,64.3336481069845,177.49380233889,1.6340779300732664,80.4960554824898,30.1
Male,68.7489067017398,169.82747741962498,1.7462257226756364,77.01926413588434,25.3
Male,72.4896554004081,198.581698249799,1.8412409296522252,90.05972709741451,26.6
Male,67.2339309182551,203.350339274846,1.7077452608142012,92.22237608836552,31.6
Male,67.263604843261,193.217672687431,1.7084989800167898,87.62706244327936,30.0
Male,65.11850428317351,178.134945178843,1.6540133168192408,80.78682321035963,29.5
Male,66.2628200381632,162.77958340469,1.6830789951273355,73.82294031958729,26.1
Male,67.70167965962729,159.286510598869,1.7196261026067385,72.23878031694738,24.4
Male,65.530695966695,172.114311951227,1.6644830065200664,78.05637730214376,28.2
Male,69.8689698092041,201.837042594883,1.7746753825045494,91.53607373917596,29.1
Male,68.481875364733,170.352329550626,1.7394431131504446,77.25729231320906,25.5
Male,72.2139633457195,205.38976070863097,1.8342383374579505,93.14728376808661,27.7
Male,68.1795326940723,169.787768075943,1.7317635939566243,77.00125536323945,25.7
Male,71.9812065428705,200.437310528735,1.8283263028415164,90.90127461620635,27.2
Male,66.0651367327304,178.58895403720402,1.6780578291270103,80.9927229193669,28.8
Male,66.6561641698185,168.014029738329,1.693069956053302,76.19683888359592,26.6
Male,67.5994241952902,177.76642583994598,1.7170288086179883,80.6196942584789,27.3
Male,68.245944093831,193.27762399954202,1.7334504468842014,87.65425124695783,29.2
Male,64.808621440717,162.379540639612,1.6461422768787657,73.6415150293025,27.2
Male,67.4922182698406,183.383824391458,1.7143057726654969,83.16726729771338,28.3
Male,68.18073070686539,181.056095285359,1.731794023542428,82.11160783916507,27.4
Male,69.553384902902,210.871798957101,1.7666595098527305,95.63346891478503,30.6
Male,66.4022496683603,165.568499073011,1.6866205148173814,75.08775468163763,26.4
Male,66.5921571146877,196.14844984622897,1.6914441736014147,88.95621308219,31.1
Male,71.93588658284821,202.04642515191898,1.8271751735546917,91.63103181492924,27.4
Male,68.2870417278818,170.413602496365,1.7344943288768555,77.28508049721769,25.7
Male,69.95545119516379,201.948085296608,1.7768720141011887,91.58643324109207,29.0
Male,71.8511291454027,193.386984552842,1.8250223303378892,87.7038478697696,26.3
Male,65.75549864067371,179.855689615225,1.670193005859124,81.56720617470522,29.2
Male,67.03185207898281,156.489934998191,1.7026124480310596,70.97049206267165,24.5
Male,76.7098348578592,235.03541882002202,1.9484337022570284,106.59202667574694,28.1
Male,72.57112137129579,230.560534959742,1.8433101694512521,104.56260088877188,30.8
Male,69.72880489736711,203.895654986365,1.771115186623498,92.46968480107256,29.5
Male,72.799224004586,218.21639663901402,1.8491039879244602,98.96435221723992,28.9
Male,72.5393540719418,222.667177921523,1.8425032784338788,100.9828471299424,29.7
Male,72.2947433844169,208.474865890573,1.8362901545444985,94.54642444016916,28.0
Male,67.2533248158638,180.779780013772,1.7082378667986744,81.9862947908263,28.1
Male,75.9444603760016,231.92474850911,1.9289931515367438,105.18129184086621,28.3
Male,66.3162319187446,170.59385810445698,1.6844356596074324,77.3668290723161,27.3
Male,71.15605349004359,188.27145628834703,1.807367373381854,85.38388040287846,26.1
Male,71.1922022869477,196.061529163376,1.808285554659581,88.91679327137234,27.2
Male,72.1975120071642,214.603584170431,1.8338204726229161,97.32588851266712,28.9
Male,75.1408214339315,224.12427132956,1.9085806815832236,101.64366046692064,27.9
Male,64.4115293597211,158.57939732338698,1.6360561178491517,71.91809402421178,26.9
Male,64.7344243580774,166.501114745286,1.6442576672105007,75.51070963505033,27.9
Male,63.4145871379546,160.140615622405,1.6107337347715165,72.62612953397051,28.0
Male,67.8486652335686,176.17263425458302,1.7233595436517297,79.8968862832576,26.9
Male,65.9317848288,174.48529466645098,1.6746706839928882,79.1316529099551,28.2
Male,70.96655043634259,193.906498798923,1.8025539861910742,87.9394552376068,27.1
Male,67.5807472772935,186.991606706801,1.7165544139520827,84.80344975365125,28.8
Male,68.589270437901,173.595796099507,1.7421709534645926,78.7282521993229,25.9
Male,70.3247534441504,193.34656030399103,1.7862523099860403,87.68551487709344,27.5
Male,72.3944804051075,208.436509038226,1.8388234799366905,94.52902904227936,28.0
Male,70.82085671452559,206.032977800797,1.7988533582556665,93.43899219990793,28.9
Male,65.9033012610258,172.57523095707,1.6739471999244553,78.26541086488436,27.9
Male,74.7953750218274,232.63540284736,1.8998063251670663,105.50358405775964,29.2
Male,67.6809190342573,177.24014549543998,1.7190987816676988,80.38101836527889,27.2
Male,67.1559627687305,175.646690214202,1.7057648658554867,79.65836290893515,27.4
Male,71.7748412248401,212.626102288605,1.8230846132801652,96.42907133270069,29.0
Male,64.66523194496641,166.969204009677,1.6425001764024996,75.72299501572653,28.1
Male,68.1227683623759,196.41441527512401,1.7303217770479018,89.07683232431928,29.8
Male,66.786927239528,165.431242225646,1.6963913446667005,75.0255066782975,26.1
Male,66.805849836748,176.56581855768903,1.6968719795973584,80.07520115994967,27.8
Male,67.8860137980274,174.65203471581,1.7243081990862943,79.20727197995919,26.6
Male,69.1735769192432,195.237529301091,1.757012367773513,88.5430971887034,28.7
Male,70.2249233263794,205.684438396274,1.7837166199232766,93.28092444275465,29.3
Male,64.8557991775539,158.34144236048002,1.6473405937910568,71.81017794126078,26.5
Male,67.8210932715426,169.08100827388398,1.7226592144156108,76.6807293759111,25.8
Male,63.44024746708649,135.655875865835,1.611385508435014,61.52193916817913,23.7
Male,71.8484348479039,218.15746945070597,1.8249538950445494,98.93762786880089,29.7
Male,66.72807364708629,155.899541329016,1.6948964604289127,70.70273983175328,24.6
Male,71.9683056520603,201.528177430467,1.8279986195595708,91.3959988346789,27.4
Male,76.0213474760963,235.926060648678,1.9309460877850215,106.99594587241633,28.7
Male,71.4761012826014,195.392617577504,1.815496603571283,88.61343200793833,26.9
Male,67.3698086448686,176.636163567362,1.7111965619727865,80.10710365866757,27.4
Male,70.55524375954991,198.460248600108,1.7921067757061193,90.00464789120544,28.0
Male,69.8671012814472,185.716910023673,1.7746279218046028,84.22535601980634,26.7
Male,67.94757004216251,177.347779818472,1.7258717308143896,80.42983211722085,27.0
Male,74.104558863713,215.759703523821,1.8822595596574294,97.85020567973741,27.6
Male,69.167836299535,187.02242030157,1.7568665557413006,84.81742417304763,27.5
Male,66.557228572704,171.587884316854,1.6905569868606556,77.81763461081813,27.2
Male,66.7016049901078,172.839809078093,1.6942241551970485,78.3854009424458,27.3
Male,67.2460649543824,168.280286893893,1.7080534659482451,76.31759042806938,26.2
Male,69.0513854849974,163.82048892775,1.7539086991363322,74.29500631643991,24.2
Male,70.6727471767308,190.023434180521,1.7950913684716991,86.17842819978277,26.7
Male,65.4989951214088,156.869951668729,1.6636778034393904,71.14283522391337,25.7
Male,65.18722085356221,172.606482559614,1.6557587211979226,78.27958392726258,28.6
Male,67.56814300608261,169.063982994918,1.716234264823028,76.67300816096055,26.0
Male,73.8153856882339,231.374508117238,1.874914546310234,104.93174971303311,29.8
Male,71.606564208448,207.25047675169102,1.8188103685153165,93.99114591913425,28.4
Male,67.724749235945,172.152772178008,1.7202120710171451,78.07381958186303,26.4
Male,68.231131952185,199.82775802283402,1.7330742177339344,90.62483357044627,30.2
Male,65.9294217100738,168.09041221580298,1.6746106606571958,76.2314794629492,27.2
Male,71.5484957096636,197.819614833288,1.8173354256963068,89.71411103550476,27.2
Male,69.1643811220365,196.892315040706,1.7567787940573154,89.2935669118848,28.9
Male,68.5976593239588,180.221780102342,1.7423840315966166,81.7332336065043,26.9
Male,71.0575108857852,189.13401243593398,1.8048643862277167,85.77506232922175,26.3
Male,63.6440595814991,158.422717319974,1.6165623464947703,71.84703733332154,27.5
Male,71.18245539563691,208.922682655891,1.8080379831251439,94.74951594371474,29.0
Male,66.1286731698491,187.141119453372,1.6796716578574828,84.8712559879238,30.1
Male,65.0573731150978,157.582431535246,1.6524605820446483,71.46595534478277,26.2
Male,68.0913743588464,181.644444983884,1.729524367763434,82.37843309926711,27.5
Male,70.993143899047,204.74667817475398,1.8032294614947169,92.85563636043264,28.6
Male,74.2211748776249,231.13018975930802,1.8852216123348973,104.82094773664762,29.5
Male,69.3271181795885,186.258429614423,1.760912323586195,84.47094313579274,27.2
Male,64.93134219408421,181.09386963888,1.6492593902485195,82.1287390652517,30.2
Male,68.3468423145436,198.92097966780102,1.736013266815941,90.21359622122495,29.9
Male,70.9291250844694,203.370463215939,1.8016033803522837,92.23150259226259,28.4
Male,61.47780920159389,161.02875214187202,1.5615394767994386,73.02891253599638,29.9
Male,68.4908127185185,189.806681842181,1.7396701223906148,86.08012781958323,28.4
Male,72.04988987081859,200.20282850660197,1.830070862860518,90.7949335630848,27.1
Male,72.52166702577671,221.862650308484,1.8420540265627816,100.61798199931248,29.7
Male,71.233911393331,214.060148220865,1.8093449680805436,97.07943229971201,29.7
Male,72.2591151862599,201.70142161741,1.8353851965013948,91.47456762694331,27.2
Male,67.56503990456511,187.187093632233,1.7161554458868458,84.89210595566122,28.8
Male,72.26760699498,196.52746689585499,1.8356008888742699,89.12810290061451,26.5
Male,62.6002479975529,151.720703729313,1.5900494792368023,68.80757538744353,27.2
Male,66.2364372917754,167.297530251137,1.6824088720288395,75.87189580550431,26.8
Male,69.65043741236879,198.84369596462298,1.7691246485234644,90.17854692273151,28.8
Male,69.28592140617211,178.789547981921,1.7598659234486185,81.08369522989615,26.2
Male,70.72527873735051,193.539252115985,1.7964256727800485,87.77290345396145,27.2
Male,68.8286149599904,197.737905022318,1.7482503164843894,89.67705443189024,29.3
Male,66.0144282335004,184.46181152098202,1.6767698306705716,83.65615034965171,29.8
Male,66.4148820603895,155.19477168692498,1.6869413782166498,70.38311641130385,24.7
Male,66.6156243917126,160.991989871194,1.6920402436299875,73.01224030439637,25.5
Male,68.0348217821036,189.084461735075,1.7280879294412905,85.75259035604309,28.7
Male,70.50239804409459,172.985777146208,1.7907644918489865,78.45159961279273,24.5
Male,69.15772949308679,195.895256857188,1.7566098423440892,88.84138632979048,28.8
Male,70.7950226136223,215.74645530523,1.798197170780348,97.84419741733787,30.3
Male,65.1943771233415,166.707373059357,1.6559404908138557,75.60425082057006,27.6
Male,74.7857143190925,239.464342902696,1.8995609428268354,108.60060902616598,30.1
Male,71.0669062761598,184.27924583305,1.8051030296205182,83.57335411929705,25.6
Male,69.334197785954,199.983890906512,1.7610921459475237,90.69564213447255,29.2
Male,69.8992039506227,191.412231132701,1.7754433312324793,86.80826808739275,27.5
Male,64.4251937917821,169.109401417791,1.6364031951176559,76.69360608516598,28.6
Male,67.85213069861,194.74452249403802,1.7234475666398272,88.31951133516463,29.7
Male,67.549069488044,183.26653311789298,1.7157497964959105,83.1140739763687,28.2
Male,74.7674468449337,210.369908709756,1.8990969480552122,95.40585429013878,26.5
Male,71.41894598636479,198.042483889936,1.814044856143378,89.8151854376127,27.3
Male,67.1203443862066,172.664090375104,1.704860157129962,78.30570992068208,26.9
Male,69.8595879120267,197.070856157865,1.774437081839642,89.37453794007483,28.4
Male,68.43081339141051,190.505810039573,1.7381461364341,86.39719276171111,28.6
Male,67.9334826070233,184.555483105293,1.7255139092462102,83.69863179378368,28.1
Male,68.4953431552723,179.929816647941,1.7397851957143078,81.60082387661724,27.0
Male,65.24414341065389,159.50321976538999,1.657204557039723,72.33706111809069,26.3
Male,70.18535204699,197.884507071155,1.7827115074165611,89.743540621839,28.2
Male,71.10413316453071,217.269605198307,1.806048594476269,98.5349683439034,30.2
Male,68.4475785430627,187.907425986628,1.738571972137737,85.2187872955229,28.2
Male,65.4205768240508,176.861684237851,1.6616859747028399,80.20938060673514,29.0
Male,67.7007881137183,185.148202101777,1.7196034572953596,83.9674385949102,28.4
Male,74.2230630621199,223.308040304474,1.8852695723169903,101.27348766642811,28.5
Male,71.1672458708534,206.942981776074,1.8076516604229975,93.85169241545306,28.7
Male,67.2307718899502,171.016940600979,1.707665021334778,77.55870322039864,26.6
Male,67.880559193661,175.222847965396,1.7241696518582932,79.46614420199364,26.7
Male,67.3763754684836,173.310395551927,1.7113633596262028,78.59881884441134,26.8
Male,68.7612469290256,181.12597350196302,1.7465391650755806,82.14329864034603,26.9
Male,71.7052725009646,202.609008338003,1.821317564159629,91.88617158186076,27.7
Male,69.3809947926619,199.85092004880298,1.7622807922951969,90.6353378906136,29.2
Male,73.7165276342286,223.51472234429198,1.8724035467165,101.36722101781949,28.9
Male,69.4533762078207,219.261706666844,1.7641192839172137,99.43841572192471,32.0
Male,70.7862898094215,211.216080923481,1.7979753571100205,95.78960586098911,29.6
Male,71.76846373690121,200.798982967421,1.8229226247625403,91.06529839792336,27.4
Male,69.34345395861651,208.80977533756302,1.761327253203366,94.69831081068618,30.5
Male,65.2860255086334,161.42008165850902,1.6582683644560174,73.20638623968662,26.6
Male,70.9218444138077,207.835944561795,1.8014184509476177,94.25666420036055,29.0
Male,68.5966626863791,180.83123775549703,1.7423587169514634,82.00963163514604,27.0
Male,68.6037964328568,176.81547620973203,1.7425399144743916,80.18842458491248,26.4
Male,69.4787441197736,194.603768502719,1.7647636301695098,88.25567732549614,28.3
Male,65.93089621499661,163.008431653289,1.6746481131571402,73.9267263733737,26.4
Male,68.5233452979566,173.270657154824,1.7404964515610009,78.58079689561178,25.9
Male,73.92912412622151,215.620035427178,1.8778035084130433,97.78686413930976,27.7
Male,71.1979378222303,210.13452904203098,1.8084312375471248,95.29910614151065,29.1
Male,66.5565868729681,185.04232408499297,1.690540687654765,83.9194213537383,29.4
Male,71.7422762291745,187.965355359453,1.8222574607359536,85.24505911993333,25.7
Male,69.74482933165379,188.181124848229,1.7715222080684225,85.34291376336915,27.2
Male,66.7506541256505,179.54201714319802,1.6954700057315342,81.42495108535057,28.3
Male,69.69242225715129,211.71842896173,1.7701910657137743,96.01742810055782,30.6
Male,70.40351683084141,197.692142083456,1.78825290400918,89.65630026460589,28.0
Male,69.0197361098685,186.287991990979,1.753104803400267,84.48435010928753,27.5
Male,64.732287155256,166.10607243739,1.6442033821502668,75.33155212580046,27.9
Male,70.9980744408969,188.811769976897,1.8033546975081765,85.62892062444308,26.3
Male,64.4598142530512,161.378773212037,1.637282556592614,73.18765225035692,27.3
Male,69.749522583002,193.47625883123501,1.7716414168910848,87.74433507085487,28.0
Male,71.5268488121848,189.282246099829,1.8167855934006807,85.84228848064807,26.0
Male,68.327915863972,207.78492464500098,1.7355325340099568,94.23352591610022,31.3
Male,70.7647201641119,199.323094259304,1.7974274870234166,90.39596111533062,28.0
Male,71.41904963415159,209.858256604748,1.814047488802428,95.17381251916008,28.9
Male,69.3904740948909,180.175472763871,1.7625215670533632,81.71223254597324,26.3
Male,72.001732217799,196.21441448138302,1.8288476560274067,88.98612901650023,26.6
Male,69.19147497333529,189.438840351539,1.757466979256675,85.9133062818771,27.8
Male,66.1663632831791,165.51460743314698,1.6806289886507264,75.06331402863809,26.6
Male,67.272142995153,182.39433469242002,1.7087158495085855,82.71851913488436,28.3
Male,70.9158354035361,189.55763746008597,1.8012658217814603,85.96718252158094,26.5
Male,69.1198877896665,189.625914076302,1.7556486611548516,85.99814697337959,27.9
Male,67.409025871346,170.19132542921102,1.7121926815175517,77.18427457107076,26.3
Male,72.93864904020799,216.097454719831,1.852645390912065,98.00338082532018,28.6
Male,70.49092869599579,177.06777435077302,1.7904731698246328,80.30284551055466,25.0
Male,69.0082594618674,196.051188755039,1.7528132959580238,88.91210374378186,28.9
